TIMESTAMP,TA_F,P_F,NEE_VUT_REF,GPP_NT_VUT_REF,LE_F_MDS,SITE_ID,SITE_NAME,LOCATION_LAT,LOCATION_LONG,LOCATION_ELEV,IGBP,MAT,MAP
2004,4.651,446.552,142.639,1382.29,29.571,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2005,4.982,681.165,85.3729,1519.73,30.5234,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2006,4.762,715.322,122.447,1465.1,28.096,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2007,5.684,549.063,-43.5586,1590.17,22.9628,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2008,5.844,679.83,102.333,1529.28,27.2071,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2009,5.125,551.211,53.8907,1665.36,33.7676,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2010,5.069,714.462,207.805,1163.68,22.2366,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2011,5.625,566.491,107.709,1482.14,30.8093,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2012,4.341,560.223,35.5805,1363.58,28.5766,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2013,5.617,479.167,130.372,1320.73,36.9102,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2014,6.038,379.593,-60.068,1509.49,36.5797,RU-Fyo,Fyodorovskoye,56.4615,32.9221,265,ENF,3.9,711
2002,2.438,305.556,-277.621,708.769,43.3846,RU-Ha1,Hakasia steppe,54.7252,90.0022,446,GRA,NA,NA
2003,1.653,450.045,-72.2868,517.862,30.8854,RU-Ha1,Hakasia steppe,54.7252,90.0022,446,GRA,NA,NA
2004,2.027,395.425,-107.312,589.644,36.6704,RU-Ha1,Hakasia steppe,54.7252,90.0022,446,GRA,NA,NA
2005,27.672,318.632,-1329.24,2083.35,48.7878,SD-Dem,Demokeya,13.2829,30.4783,500,SAV,26,320
2006,27.103,272.96,NA,NA,66.8028,SD-Dem,Demokeya,13.2829,30.4783,500,SAV,26,320
2007,27.051,302.641,153.862,691.185,56.6916,SD-Dem,Demokeya,13.2829,30.4783,500,SAV,26,320
2008,27.069,292.652,-88.4279,510.628,29.3561,SD-Dem,Demokeya,13.2829,30.4783,500,SAV,26,320
2009,27.914,237.799,-57.6546,460.308,30.4559,SD-Dem,Demokeya,13.2829,30.4783,500,SAV,26,320
2010,28.143,343.523,-1751.63,4211.84,134.986,SN-Dhr,Dahra,15.4028,-15.4322,40,SAV,29,404
2011,28.511,238.805,-16.7345,1584.03,56.2992,SN-Dhr,Dahra,15.4028,-15.4322,40,SAV,29,404
2012,28.077,288.245,-191.48,983.022,38.7183,SN-Dhr,Dahra,15.4028,-15.4322,40,SAV,29,404
2013,28.504,233.026,-231.784,1151,43.8572,SN-Dhr,Dahra,15.4028,-15.4322,40,SAV,29,404
2009,14.234,491.868,338.308,588.227,61.367,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611,GRA,NA,NA
2010,14.652,665.5,-77.6416,724.233,55.6869,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611,GRA,NA,NA
2011,15.634,330.277,192.19,305.187,23.2542,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611,GRA,NA,NA
2012,16.536,546.597,-19.9533,466.699,44.0563,US-AR1,ARM USDA UNL OSU Woodward Switchgrass 1,36.4267,-99.42,611,GRA,NA,NA
2009,14.056,398.632,150.098,403.364,44.4918,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646,GRA,NA,NA
2010,14.731,463.858,-93.4437,548.313,35.3418,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646,GRA,NA,NA
2011,15.409,395.994,58.9901,97.9564,27.676,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646,GRA,NA,NA
2012,16.377,389.161,36.1852,228.336,27.9744,US-AR2,ARM USDA UNL OSU Woodward Switchgrass 2,36.6358,-99.5975,646,GRA,NA,NA
2005,15.425,755.766,-220.157,1438.05,56.1001,US-ARb,ARM Southern Great Plains burn site- Lamont,35.5497,-98.0402,424,GRA,NA,NA
2006,16.687,665.497,156.647,686.301,45.9182,US-ARb,ARM Southern Great Plains burn site- Lamont,35.5497,-98.0402,424,GRA,NA,NA
2005,15.071,796.737,-111.618,1349.23,61.4928,US-ARc,ARM Southern Great Plains control site- Lamont,35.5465,-98.04,424,GRA,NA,NA
2006,16.264,728.832,117.983,834.847,49.8661,US-ARc,ARM Southern Great Plains control site- Lamont,35.5465,-98.04,424,GRA,NA,NA
2003,14.585,557.697,-10.0194,489.659,35.9592,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2004,14.926,901.3,-80.4498,797.362,49.1313,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2005,15.52,592.715,-6.63651,449.173,29.3549,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2006,16.457,486,-0.638121,519,34.9262,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2007,15.12,1018.224,-178.761,1007.95,48.6976,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2008,14.693,743.033,-159.247,884.455,49.5614,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2009,14.756,658.9,48.1206,671.027,43.4149,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2010,15.381,582.388,-12.0834,764.043,39.3489,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2011,16.054,499.865,20.5574,474.592,38.2767,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
2012,15.168,419.016,-62.6674,768.049,36.4545,US-ARM,ARM Southern Great Plains site- Lamont,36.6058,-97.4888,314,CRO,14.76,843
1997,11.406,1184.633,-800.48,1164.63,66.9973,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
1998,9.656,2020.264,-821.784,1111.57,55.5059,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
1999,11.121,1206.308,-527.298,1261.71,78.2274,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2000,10.874,1476.209,-321.78,987.006,51.0387,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2001,11.633,1210.872,-94.2167,1486.67,46.4506,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2002,11.325,1255.802,-289.664,1849.69,51.9936,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2003,11.572,1287.395,-320.775,1733.72,50.4229,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2004,11.349,1058.05,-360.657,1566.06,52.4485,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2005,10.988,1882.09,-418.321,1955.79,54.5626,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2006,11.019,1638.224,-736.441,1796.39,63.866,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2007,11.289,903.12,-925.929,1750.34,66.5192,US-Blo,Blodgett Forest,38.8953,-120.6328,1315,ENF,11.09,1226
2001,13.961,214.254,-54.0973,116.424,15.939,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2002,13.457,146.113,-16.1605,59.7531,10.0713,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2003,14.209,161.7,-26.0506,100.774,12.0162,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2004,13.096,259.458,NA,NA,7.5187,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2005,13.573,235.548,NA,NA,7.84744,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2006,13.309,204.381,-14.7787,61.2743,10.181,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
2007,13.71,199.413,-72.8351,143.715,15.7653,US-Cop,Corral Pocket,38.09,-109.39,1520,GRA,NA,NA
1999,0.4,533.218,NA,NA,18.0858,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2000,0.643,563.71,NA,NA,45.0295,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2001,0.927,519.101,-424.313,328.672,44.8232,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2002,-0.028,424.399,-580.356,733.732,40.585,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2003,0.58,524.434,-664.677,913.3,48.9227,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2004,-0.052,552.207,NA,NA,56.307,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2005,0.586,556.397,NA,NA,45.6581,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2006,0.379,437.655,NA,NA,64.1136,US-GBT,GLEES Brooklyn Tower,41.3658,-106.2397,3191,ENF,0.8,1200
2004,-0.12,1473.065,NA,NA,32.3981,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2005,0.504,1483.767,-206.442,722.32,55.0846,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2006,0.141,1168.28,-137.128,803.633,57.6919,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2007,0.673,1231.646,108.253,737.475,51.8833,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2008,-0.958,1445.172,128.104,517.993,51.8761,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2009,-0.618,1462.863,242.377,509.774,48.6003,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2010,-0.024,1599.821,318.083,329.428,44.2955,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2011,-0.649,1709.964,98.4597,511.319,42.3116,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2012,1.368,1064.336,-24.1695,695.321,38.9367,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2013,-0.234,1359.009,-4.52454,619.937,40.4785,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
2014,0.071,1607.057,14.5264,755.159,40.6648,US-GLE,GLEES,41.3665,-106.2399,3197,ENF,0.8,1200
1991,8.014,1262.417,298.869,337.099,11.013,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1992,8.387,1101.7,-117.89,1087,33.2759,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1993,7.516,1226.5,-184.776,1234.53,48.2087,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1994,8.552,1326.1,-182.25,1241.78,32.9437,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1995,7.647,1077.4,-227.71,1256.79,35.3361,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1996,7.418,1469.6,-73.2656,1309.71,32.5773,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1997,7.13,932.7,-96.6442,1444.43,36.9278,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1998,8.892,954.9,-86.9342,1184.78,32.8109,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
1999,9.011,1027.2,-163.615,1357.32,37.2515,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2000,8.125,1082.8,-238.565,1522.71,39.4046,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2001,8.692,803.444,-396.216,1582.75,33.2453,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2002,8.478,1006.682,-204.731,1475.74,37.1929,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2003,7.37,1312.8,-191.972,1473.79,23.9689,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2004,7.525,1175.4,-435.191,1716.59,30.3857,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2005,7.984,1484.2,-325.509,1345.68,27.167,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2006,8.937,1144.3,-474.534,1639,31.8742,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2007,7.646,1190,-527.413,1627.78,33.8102,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2008,7.638,1626.1,-631.629,1609.13,28.6136,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2009,6.984,1329.1,-160.514,1400.89,36.6908,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2010,9.026,1161.2,298.137,2023.18,15.4433,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2011,8.746,1634.7,60.8672,1671.72,32.9196,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2012,9.588,840.7,-381.195,1750.79,37.145,US-Ha1,Harvard Forest EMS Tower (HFR1),42.5378,-72.1715,340,DBF,6.62,1071
2003,22.038,1136.133,-292.747,1973.05,59.1207,US-KS2,Kennedy Space Center (scrub oak),28.6086,-80.6715,3,CSH,21.66,1294
2004,21.696,1328.334,-208.527,1805.02,72.8787,US-KS2,Kennedy Space Center (scrub oak),28.6086,-80.6715,3,CSH,21.66,1294
2005,21.577,1115.103,-352.591,1821.55,73.6833,US-KS2,Kennedy Space Center (scrub oak),28.6086,-80.6715,3,CSH,21.66,1294
2006,21.866,1006.062,-326.383,1721.48,75.6249,US-KS2,Kennedy Space Center (scrub oak),28.6086,-80.6715,3,CSH,21.66,1294
2000,5.584,609.56,231.523,721.505,45.7077,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2001,5.862,736.096,6.65989,813.882,33.5171,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2002,5.032,1046.316,-50.5956,721.054,29.6292,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2003,4.321,646.109,-44.6396,726.143,28.1943,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2004,4.563,695.636,-50.2791,686.755,23.0139,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2005,5.615,669.63,-25.3322,782.794,23.4905,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2006,5.988,511.11,-34.5682,789.932,18.6731,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2007,5.496,930.562,-56.0596,1092.27,16.6827,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2008,3.813,1045.475,194.501,744.954,10.774,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2009,4.529,606.044,NA,NA,15.0963,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2010,6.546,812.214,-468.806,1865.24,31.8727,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2011,5.338,681.412,NA,NA,-0.213127,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2012,7.213,555.374,NA,NA,2.43282,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2013,3.797,895.513,NA,NA,5.38073,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2014,3.067,800.474,-166.065,874.92,35.3556,US-Los,Lost Creek,46.0827,-89.9792,480,WET,4.08,828
2004,9.295,160.814,26.8596,628.654,30.988,US-Me1,Metolius - Eyerly burn,44.5794,-121.5,896,ENF,7.88,705
2005,8.964,181.32,-231.659,953.971,47.5102,US-Me1,Metolius - Eyerly burn,44.5794,-121.5,896,ENF,7.88,705
2002,7.226,248.489,-360.928,1430.72,32.9299,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2003,7.969,308.726,-649.282,1375.03,33.2601,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2004,7.901,283.452,-630.488,1684.51,40.8234,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2005,7.312,557.022,-411.894,1523.97,35.6556,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2006,7.536,728.058,-637.508,1541.43,40.8337,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2007,7.463,508.927,-656.582,1551.93,38.9909,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2008,7.034,384.618,-662.361,1700.53,41.9499,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2009,7.249,539.254,-845.568,1740.59,50.0512,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2010,6.936,680.649,-671.097,1728.96,50.2156,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2011,6.606,408.055,-941.03,1732.28,49.0959,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2012,7.484,703.971,-571.709,1748.01,53.8236,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2013,7.973,516.896,-59.729,1970.54,37.3461,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2014,8.347,450.434,-52.8564,2004.78,46.4635,US-Me2,Metolius-intermediate aged ponderosa pine,44.4523,-121.5574,1253,ENF,6.28,523
2010,7.608,373.947,-476.694,1261.17,31.8065,US-Me6,Metolius Young Pine Burn,44.3233,-121.6078,998,ENF,7.59,494
2011,7.028,434.565,-292.27,877.813,31.3487,US-Me6,Metolius Young Pine Burn,44.3233,-121.6078,998,ENF,7.59,494
2012,7.694,575.37,-300.745,853.842,34.3966,US-Me6,Metolius Young Pine Burn,44.3233,-121.6078,998,ENF,7.59,494
2013,7.648,335.07,-135.994,912.7,26.7605,US-Me6,Metolius Young Pine Burn,44.3233,-121.6078,998,ENF,7.59,494
2014,8.446,321.858,-132.787,891.909,26.4938,US-Me6,Metolius Young Pine Burn,44.3233,-121.6078,998,ENF,7.59,494
1999,11.503,936.887,-402.071,1549.59,39.6289,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2000,11.549,1196.188,-360.439,1692.88,37.3825,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2001,13.084,1096.68,-387.893,1791.4,39.436,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2002,13.025,1200.764,-482.337,1826.3,36.5778,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2003,11.542,889.133,-429.734,1868.8,45.3603,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2004,12.601,993.349,-531.626,1874.96,41.5787,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2005,13.039,1117.747,-522.783,1844.36,41.4362,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2006,12.549,1346.41,-478.636,1817.16,38.7311,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2007,12.829,920.8,-528.951,1760.3,39.6218,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2008,11.715,1476.2,-437.425,1657.95,37.35,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2009,11.891,1223.935,-322.771,1712.13,35.2852,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2010,12.888,795.723,-477.433,1739.5,41.0137,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2011,12.886,1230.539,-298.7,1527.27,34.1609,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2012,14.133,782.55,-353.024,1573.3,38.0595,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2013,11.714,1119.2,-406.349,1644.17,33.2852,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2014,10.955,1009.502,-412.443,1695.62,33.5043,US-MMS,Morgan Monroe State Forest,39.3232,-86.4131,275,DBF,10.85,1032
2010,14.847,567.783,NA,NA,45.249,US-Myb,Mayberry Wetland,38.0498,-121.7651,-1,WET,15.9,338
2011,14.605,343.8,182.929,549.004,101.796,US-Myb,Mayberry Wetland,38.0498,-121.7651,-1,WET,15.9,338
2012,15.185,442.9,-329.032,2311.06,142.682,US-Myb,Mayberry Wetland,38.0498,-121.7651,-1,WET,15.9,338
2013,15.332,136,65.825,1697.08,97.8004,US-Myb,Mayberry Wetland,38.0498,-121.7651,-1,WET,15.9,338
2014,16.569,417.681,-250.497,1308.78,87.5308,US-Myb,Mayberry Wetland,38.0498,-121.7651,-1,WET,15.9,338
2001,10.654,1125.049,-520.798,1721.81,58.8497,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2002,10.854,812.788,-433.401,1760.64,50.9368,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2003,10.507,879.776,-312.568,1535.26,50.4319,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2004,10.714,809.756,-316.138,1564.42,45.6844,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2005,11.38,871.855,-318.695,1531.34,49.4879,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2006,11.619,917.448,-135.059,1542.41,52.4136,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2007,10.895,1051.814,-429.488,1794.17,59.1093,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2008,9.351,812.038,-473.726,1750.14,54.6232,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2009,9.636,625.856,-551.65,1854.71,48.9151,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2010,10.106,895.35,-217.784,1606.5,54.3113,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2011,9.833,831.596,-101.177,1585.45,54.9678,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2012,11.926,715.518,-298.273,1605.1,55.2348,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2013,9.553,650.252,660.934,190.616,79.4741,US-Ne1,Mead - irrigated continuous maize site,41.1651,-96.4766,361,CRO,10.07,790
2001,10.354,1261.325,-513.941,1651.24,72.0663,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2002,10.568,743.114,133.979,938.2,47.6131,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2003,10.124,891.798,-612.658,1769.72,56.2882,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2004,10.409,791.464,137.606,877.494,45.1664,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2005,11.044,863.854,-516.764,1612.75,51.2446,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2006,11.296,834.842,40.8272,976.135,46.3696,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2007,10.654,1120.14,-563.823,1801.15,54.0245,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2008,9.023,1074.547,63.9589,716.993,46.8184,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2009,9.058,671.322,-777.595,1943.43,45.8306,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2010,9.875,915.416,-228.895,1449.23,47.4754,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2011,9.821,805.18,-304.839,1599.25,56.4496,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2012,11.851,756.666,-469.783,1583.06,56.3137,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2013,9.292,652.637,452.661,242.177,93.0793,US-Ne2,Mead - irrigated maize-soybean rotation site,41.1649,-96.4701,362,CRO,10.08,789
2001,10.53,841.19,-814.844,1935.34,87.0663,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2002,10.679,544.3,61.7942,854.963,45.2308,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2003,10.121,570.7,-354.615,1289.46,46.6254,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2004,10.347,670.104,50.5749,872.822,44.7043,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2005,11.117,597.45,-485.604,1475.17,45.5814,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2006,11.261,776.236,-12.7795,959.215,43.7988,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2007,10.734,942.443,-422.202,1439.01,48.666,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2008,9.032,997.5,0.859773,914.658,46.6735,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2009,9.537,611.9,-643.647,1709.81,44.1414,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
2010,9.935,842.4,-46.846,1101.74,48.1577,US-Ne3,Mead - rainfed maize-soybean rotation site,41.1797,-96.4397,363,CRO,10.11,784
